"CODE_SET","CDF_MEANING","CKI"
"26398","RAD171","CKI.CODEVALUE!4200082420"
"26398","RAD172","CKI.CODEVALUE!4200082421"
"26398","RAD173","CKI.CODEVALUE!4200082423"
"26398","RAD175","CKI.CODEVALUE!4200082430"
"26398","RAD176","CKI.CODEVALUE!4200082433"
"26398","RAD177","CKI.CODEVALUE!4200082437"
"26398","RAD178","CKI.CODEVALUE!4200082450"
"26398","RAD179","CKI.CODEVALUE!4200082456"
"26398","RAD180","CKI.CODEVALUE!4200082458"
"26398","RAD181","CKI.CODEVALUE!4200082461"
"26398","RAD182","CKI.CODEVALUE!4200082463"
"26398","RAD183","CKI.CODEVALUE!4200082465"
"26398","RAD184","CKI.CODEVALUE!4200082468"
"26398","RAD185","CKI.CODEVALUE!4200082470"
"26398","RAD186","CKI.CODEVALUE!4200082473"
"26398","RAD187","CKI.CODEVALUE!4200082476"
"26398","RAD188","CKI.CODEVALUE!4200082477"
"26398","RAD189","CKI.CODEVALUE!4200082479"
"26398","RAD190","CKI.CODEVALUE!4200082482"
"26398","RAD191","CKI.CODEVALUE!4200082483"
"26398","RAD192","CKI.CODEVALUE!4200082485"
"26398","RAD193","CKI.CODEVALUE!4200082486"
"26398","RAD194","CKI.CODEVALUE!4200082487"
"26398","RAD195","CKI.CODEVALUE!4200082488"
"26398","RAD196","CKI.CODEVALUE!4200082489"
"26398","RAD197","CKI.CODEVALUE!4200082490"
"26398","RAD198","CKI.CODEVALUE!4200082492"
"26398","RAD199","CKI.CODEVALUE!4200082494"
"26398","RAD200","CKI.CODEVALUE!4200081510"
"26398","RAD201","CKI.CODEVALUE!4200081512"
"26398","RAD202","CKI.CODEVALUE!4200081514"
"26398","RAD203","CKI.CODEVALUE!4200081515"
"26398","RAD204","CKI.CODEVALUE!4200081517"
"26398","RAD205","CKI.CODEVALUE!4200081519"
"26398","RAD206","CKI.CODEVALUE!4200081520"
"26398","RAD207","CKI.CODEVALUE!4200081521"
"26398","RAD208","CKI.CODEVALUE!4200081522"
"26398","RAD209","CKI.CODEVALUE!4200081523"
"26398","RAD210","CKI.CODEVALUE!4200081524"
"26398","RAD211","CKI.CODEVALUE!4200081525"
"26398","RAD212","CKI.CODEVALUE!4200081536"
"26398","RAD213","CKI.CODEVALUE!4200081537"
"26398","RAD214","CKI.CODEVALUE!4200081539"
"26398","RAD215","CKI.CODEVALUE!4200081540"
"26398","RAD216","CKI.CODEVALUE!4200081543"
"26398","RAD217","CKI.CODEVALUE!4200081545"
"26398","RAD218","CKI.CODEVALUE!4200081546"
"26398","RAD219","CKI.CODEVALUE!4200081548"
"26398","RAD220","CKI.CODEVALUE!4200081551"
"26398","RAD221","CKI.CODEVALUE!4200081556"
"26398","RAD222","CKI.CODEVALUE!4200081557"
"26398","RAD223","CKI.CODEVALUE!4200081576"
"26398","RAD224","CKI.CODEVALUE!4200081578"
"26398","RAD225","CKI.CODEVALUE!4200081580"
"26398","RAD226","CKI.CODEVALUE!4200081582"
"26398","RAD227","CKI.CODEVALUE!4200081584"
"26398","RAD228","CKI.CODEVALUE!4200081586"
"26398","RAD229","CKI.CODEVALUE!4200081588"
"26398","RAD230","CKI.CODEVALUE!4200081590"
"26398","RAD231","CKI.CODEVALUE!4200081592"
"26398","RAD232","CKI.CODEVALUE!4200081593"
"26398","RAD233","CKI.CODEVALUE!4200081594"
"26398","RAD234","CKI.CODEVALUE!4200081606"
"26398","RAD235","CKI.CODEVALUE!4200081607"
"26398","RAD236","CKI.CODEVALUE!4200081608"
"26398","RAD237","CKI.CODEVALUE!4200081609"
"26398","RAD238","CKI.CODEVALUE!4200081610"
"26398","RAD239","CKI.CODEVALUE!4200081612"
"26398","RAD240","CKI.CODEVALUE!4200081613"
"26398","RAD241","CKI.CODEVALUE!4200081614"
"26398","RAD242","CKI.CODEVALUE!4200081615"
"26398","RAD243","CKI.CODEVALUE!4200081616"
"26398","RAD244","CKI.CODEVALUE!4200081617"
"26398","RAD245","CKI.CODEVALUE!4200081623"
"26398","RAD246","CKI.CODEVALUE!4200081625"
"26398","RAD247","CKI.CODEVALUE!4200081628"
"26398","RAD248","CKI.CODEVALUE!4200081631"
"26398","RAD249","CKI.CODEVALUE!4200081634"
"26398","RAD250","CKI.CODEVALUE!4200081637"
"26398","RAD251","CKI.CODEVALUE!4200081650"
"26398","RAD252","CKI.CODEVALUE!4200081651"
"26398","RAD253","CKI.CODEVALUE!4200081652"
"26398","RAD254","CKI.CODEVALUE!4200081655"
"26398","RAD255","CKI.CODEVALUE!4200081657"
"26398","RAD256","CKI.CODEVALUE!4200081660"
"26398","RAD257","CKI.CODEVALUE!4200081662"
"26398","RAD258","CKI.CODEVALUE!4200081664"
"26398","RAD259","CKI.CODEVALUE!4200081666"
"26398","RAD260","CKI.CODEVALUE!4200081669"
"26398","RAD261","CKI.CODEVALUE!4200081672"
"26398","RAD262","CKI.CODEVALUE!4200081675"
"26398","RAD263","CKI.CODEVALUE!4200081682"
"26398","RAD264","CKI.CODEVALUE!4200081685"
"26398","RAD265","CKI.CODEVALUE!4200081689"
"26398","RAD266","CKI.CODEVALUE!4200081692"
"26398","RAD267","CKI.CODEVALUE!4200081698"
"26398","RAD268","CKI.CODEVALUE!4200081700"
"26398","RAD269","CKI.CODEVALUE!4200081702"
"26398","RAD270","CKI.CODEVALUE!4200081710"
"26398","RAD271","CKI.CODEVALUE!4200081717"
"26398","RAD272","CKI.CODEVALUE!4200081719"
"26398","RAD273","CKI.CODEVALUE!4200081722"
"26398","RAD274","CKI.CODEVALUE!4200081725"
"26398","RAD275","CKI.CODEVALUE!4200081729"
"26398","RAD276","CKI.CODEVALUE!4200081732"
"26398","RAD277","CKI.CODEVALUE!4200081734"
"26398","RAD278","CKI.CODEVALUE!4200081737"
"26398","RAD279","CKI.CODEVALUE!4200081741"
"26398","RAD280","CKI.CODEVALUE!4200081742"
"26398","RAD281","CKI.CODEVALUE!4200081743"
"26398","RAD282","CKI.CODEVALUE!4200081744"
"26398","RAD283","CKI.CODEVALUE!4200081745"
"26398","RAD284","CKI.CODEVALUE!4200081746"
"26398","RAD285","CKI.CODEVALUE!4200081747"
"26398","RAD286","CKI.CODEVALUE!4200081748"
"26398","RAD287","CKI.CODEVALUE!4200081749"
"26398","RAD288","CKI.CODEVALUE!4200081750"
"26398","RAD289","CKI.CODEVALUE!4200081751"
"26398","RAD290","CKI.CODEVALUE!4200081752"
"26398","RAD291","CKI.CODEVALUE!4200081753"
"26398","RAD292","CKI.CODEVALUE!4200081754"
"26398","RAD293","CKI.CODEVALUE!4200081755"
"26398","RAD294","CKI.CODEVALUE!4200081756"
"26398","RAD295","CKI.CODEVALUE!4200081757"
"26398","RAD296","CKI.CODEVALUE!4200081758"
"26398","RAD297","CKI.CODEVALUE!4200081759"
"26398","RAD298","CKI.CODEVALUE!4200081760"
"26398","RAD299","CKI.CODEVALUE!4200081761"
"26398","RAD300","CKI.CODEVALUE!4200081618"
"26398","RAD301","CKI.CODEVALUE!4200081620"
"26398","RAD302","CKI.CODEVALUE!4200081624"
"26398","RAD303","CKI.CODEVALUE!4200081626"
"26398","RAD304","CKI.CODEVALUE!4200081630"
"26398","RAD305","CKI.CODEVALUE!4200081632"
"26398","RAD306","CKI.CODEVALUE!4200081635"
"26398","RAD307","CKI.CODEVALUE!4200081636"
"26398","RAD308","CKI.CODEVALUE!4200081638"
"26398","RAD309","CKI.CODEVALUE!4200081640"
"26398","RAD310","CKI.CODEVALUE!4200081642"
"26398","RAD311","CKI.CODEVALUE!4200081645"
"26398","RAD312","CKI.CODEVALUE!4200081647"
"26398","RAD313","CKI.CODEVALUE!4200081648"
"26398","RAD314","CKI.CODEVALUE!4200081649"
"26398","RAD315","CKI.CODEVALUE!4200081653"
"26398","RAD316","CKI.CODEVALUE!4200081654"
"26398","RAD317","CKI.CODEVALUE!4200081656"
"26398","RAD318","CKI.CODEVALUE!4200081658"
"26398","RAD319","CKI.CODEVALUE!4200081659"
"26398","RAD320","CKI.CODEVALUE!4200081661"
"26398","RAD321","CKI.CODEVALUE!4200081665"
"26398","RAD322","CKI.CODEVALUE!4200081668"
"26398","RAD323","CKI.CODEVALUE!4200081670"
"26398","RAD324","CKI.CODEVALUE!4200081673"
"26398","RAD325","CKI.CODEVALUE!4200081676"
"26398","RAD326","CKI.CODEVALUE!4200081678"
"26398","RAD327","CKI.CODEVALUE!4200081680"
"26398","RAD328","CKI.CODEVALUE!4200081681"
"26398","RAD329","CKI.CODEVALUE!4200081684"
"26398","RAD330","CKI.CODEVALUE!4200081686"
"26398","RAD331","CKI.CODEVALUE!4200081690"
"26398","RAD332","CKI.CODEVALUE!4200081693"
"26398","RAD333","CKI.CODEVALUE!4200081695"
"26398","RAD334","CKI.CODEVALUE!4200081696"
"26398","RAD335","CKI.CODEVALUE!4200081699"
"26398","RAD336","CKI.CODEVALUE!4200081701"
"26398","RAD337","CKI.CODEVALUE!4200081704"
"26398","RAD338","CKI.CODEVALUE!4200081705"
"26398","RAD339","CKI.CODEVALUE!4200081707"
"26398","RAD340","CKI.CODEVALUE!4200081709"
"26398","RAD341","CKI.CODEVALUE!4200081711"
"26398","RAD342","CKI.CODEVALUE!4200081713"
"26398","RAD343","CKI.CODEVALUE!4200081715"
"26398","RAD344","CKI.CODEVALUE!4200081716"
"26398","RAD345","CKI.CODEVALUE!4200081720"
"26398","RAD346","CKI.CODEVALUE!4200081721"
"26398","RAD347","CKI.CODEVALUE!4200081724"
"26398","RAD348","CKI.CODEVALUE!4200081726"
"26398","RAD349","CKI.CODEVALUE!4200081728"
"26398","RAD350","CKI.CODEVALUE!4200081730"
"26398","RAD351","CKI.CODEVALUE!4200081731"
"26398","RAD352","CKI.CODEVALUE!4200081733"
"26398","RAD353","CKI.CODEVALUE!4200081735"
"26398","RAD354","CKI.CODEVALUE!4200081736"
"26398","RAD355","CKI.CODEVALUE!4200081738"
"26398","RAD356","CKI.CODEVALUE!4200081739"
"26398","RAD357","CKI.CODEVALUE!4200081740"
"26398","RAD358","CKI.CODEVALUE!4200081776"
"26398","RAD359","CKI.CODEVALUE!4200081777"
"26398","RAD360","CKI.CODEVALUE!4200081778"
"26398","RAD361","CKI.CODEVALUE!4200081779"
"26398","RAD362","CKI.CODEVALUE!4200081780"
"26398","RAD363","CKI.CODEVALUE!4200081781"
"26398","RAD364","CKI.CODEVALUE!4200081782"
"26398","RAD365","CKI.CODEVALUE!4200081783"
"26398","RAD366","CKI.CODEVALUE!4200081784"
"26398","RAD367","CKI.CODEVALUE!4200081785"
"26398","RAD368","CKI.CODEVALUE!4200081786"
"26398","RAD369","CKI.CODEVALUE!4200081787"
"26398","RAD370","CKI.CODEVALUE!4200081788"
"26398","RAD371","CKI.CODEVALUE!4200081789"
"26398","RAD372","CKI.CODEVALUE!4200081790"
"26398","RAD373","CKI.CODEVALUE!4200081791"
"26398","RAD374","CKI.CODEVALUE!4200081792"
"26398","RAD375","CKI.CODEVALUE!4200081793"
"26398","RAD376","CKI.CODEVALUE!4200081794"
"26398","RAD377","CKI.CODEVALUE!4200081795"
"26398","RAD378","CKI.CODEVALUE!4200081796"
"26398","RAD379","CKI.CODEVALUE!4200081797"
"26398","RAD380","CKI.CODEVALUE!4200081798"
"26398","RAD381","CKI.CODEVALUE!4200081799"
"26398","RAD382","CKI.CODEVALUE!4200081800"
"26398","RAD383","CKI.CODEVALUE!4200081801"
"26398","RAD384","CKI.CODEVALUE!4200081802"
"26398","RAD385","CKI.CODEVALUE!4200081803"
"26398","RAD386","CKI.CODEVALUE!4200081804"
"26398","RAD387","CKI.CODEVALUE!4200081805"
"26398","RAD388","CKI.CODEVALUE!4200081806"
"26398","RAD389","CKI.CODEVALUE!4200081816"
"26398","RAD390","CKI.CODEVALUE!4200081817"
"26398","RAD391","CKI.CODEVALUE!4200081818"
"26398","RAD392","CKI.CODEVALUE!4200081819"
"26398","RAD393","CKI.CODEVALUE!4200081820"
"26398","RAD394","CKI.CODEVALUE!4200081821"
"26398","RAD395","CKI.CODEVALUE!4200081822"
"26398","RAD396","CKI.CODEVALUE!4200081823"
"26398","RAD397","CKI.CODEVALUE!4200081824"
"26398","RAD398","CKI.CODEVALUE!4200081825"
"26398","RAD399","CKI.CODEVALUE!4200081826"
"26398","RAD400","CKI.CODEVALUE!4200081889"
"26398","RAD401","CKI.CODEVALUE!4200081893"
"26398","RAD402","CKI.CODEVALUE!4200081894"
"26398","RAD403","CKI.CODEVALUE!4200081896"
"26398","RAD404","CKI.CODEVALUE!4200081897"
"26398","RAD405","CKI.CODEVALUE!4200081899"
"26398","RAD406","CKI.CODEVALUE!4200081901"
"26398","RAD407","CKI.CODEVALUE!4200081902"
"26398","RAD408","CKI.CODEVALUE!4200081904"
"26398","RAD409","CKI.CODEVALUE!4200081905"
"26398","RAD410","CKI.CODEVALUE!4200081906"
"26398","RAD411","CKI.CODEVALUE!4200081907"
"26398","RAD412","CKI.CODEVALUE!4200081908"
"26398","RAD413","CKI.CODEVALUE!4200081917"
"26398","RAD414","CKI.CODEVALUE!4200081918"
"26398","RAD415","CKI.CODEVALUE!4200081919"
"26398","RAD416","CKI.CODEVALUE!4200081920"
"26398","RAD417","CKI.CODEVALUE!4200081921"
"26398","RAD418","CKI.CODEVALUE!4200081922"
"26398","RAD419","CKI.CODEVALUE!4200081923"
"26398","RAD420","CKI.CODEVALUE!4200081924"
"26398","RAD421","CKI.CODEVALUE!4200081925"
"26398","RAD422","CKI.CODEVALUE!4200081926"
"26398","RAD423","CKI.CODEVALUE!4200081927"
"26398","RAD424","CKI.CODEVALUE!4200081928"
"26398","RAD425","CKI.CODEVALUE!4200081930"
"26398","RAD426","CKI.CODEVALUE!4200081932"
"26398","RAD427","CKI.CODEVALUE!4200081935"
"26398","RAD428","CKI.CODEVALUE!4200081938"
"26398","RAD429","CKI.CODEVALUE!4200081940"
"26398","RAD430","CKI.CODEVALUE!4200081942"
"26398","RAD431","CKI.CODEVALUE!4200081947"
"26398","RAD432","CKI.CODEVALUE!4200081950"
"26398","RAD433","CKI.CODEVALUE!4200081952"
"26398","RAD434","CKI.CODEVALUE!4200081953"
"26398","RAD435","CKI.CODEVALUE!4200081955"
"26398","RAD436","CKI.CODEVALUE!4200081960"
"26398","RAD437","CKI.CODEVALUE!4200081963"
"26398","RAD438","CKI.CODEVALUE!4200081967"
"26398","RAD439","CKI.CODEVALUE!4200081969"
"26398","RAD440","CKI.CODEVALUE!4200081971"
"26398","RAD441","CKI.CODEVALUE!4200081974"
"26398","RAD442","CKI.CODEVALUE!4200081978"
"26398","RAD443","CKI.CODEVALUE!4200081981"
"26398","RAD444","CKI.CODEVALUE!4200081984"
"26398","RAD445","CKI.CODEVALUE!4200081987"
"26398","RAD446","CKI.CODEVALUE!4200081992"
"26398","RAD447","CKI.CODEVALUE!4200081995"
"26398","RAD448","CKI.CODEVALUE!4200081997"
"26398","RAD449","CKI.CODEVALUE!4200081998"
"26398","RAD450","CKI.CODEVALUE!4200082001"
"26398","RAD451","CKI.CODEVALUE!4200082009"
"26398","RAD452","CKI.CODEVALUE!4200082013"
"26398","RAD453","CKI.CODEVALUE!4200082017"
"26398","RAD454","CKI.CODEVALUE!4200082019"
"26398","RAD455","CKI.CODEVALUE!4200082021"
"26398","RAD456","CKI.CODEVALUE!4200082022"
"26398","RAD457","CKI.CODEVALUE!4200082024"
"26398","RAD458","CKI.CODEVALUE!4200082025"
"26398","RAD459","CKI.CODEVALUE!4200082026"
"26398","RAD460","CKI.CODEVALUE!4200082027"
"26398","RAD461","CKI.CODEVALUE!4200082028"
"26398","RAD462","CKI.CODEVALUE!4200082029"
"26398","RAD463","CKI.CODEVALUE!4200082030"
"26398","RAD464","CKI.CODEVALUE!4200082032"
"26398","RAD465","CKI.CODEVALUE!4200082033"
"26398","RAD466","CKI.CODEVALUE!4200082035"
"26398","RAD467","CKI.CODEVALUE!4200082036"
"26398","RAD468","CKI.CODEVALUE!4200082038"
"26398","RAD469","CKI.CODEVALUE!4200082040"
"26398","RAD470","CKI.CODEVALUE!4200082041"
"26398","RAD471","CKI.CODEVALUE!4200082056"
"26398","RAD472","CKI.CODEVALUE!4200082057"
"26398","RAD473","CKI.CODEVALUE!4200082058"
"26398","RAD474","CKI.CODEVALUE!4200082059"
"26398","RAD475","CKI.CODEVALUE!4200082060"
"26398","RAD476","CKI.CODEVALUE!4200082061"
"26398","RAD477","CKI.CODEVALUE!4200082062"
"26398","RAD478","CKI.CODEVALUE!4200082063"
"26398","RAD479","CKI.CODEVALUE!4200082064"
"26398","RAD480","CKI.CODEVALUE!4200082076"
"26398","RAD481","CKI.CODEVALUE!4200082077"
"26398","RAD482","CKI.CODEVALUE!4200082078"
"26398","RAD483","CKI.CODEVALUE!4200082079"
"26398","RAD484","CKI.CODEVALUE!4200082080"
"26398","RAD485","CKI.CODEVALUE!4200082081"
"26398","RAD486","CKI.CODEVALUE!4200082082"
"26398","RAD487","CKI.CODEVALUE!4200082083"
"26398","RAD488","CKI.CODEVALUE!4200082096"
"26398","RAD489","CKI.CODEVALUE!4200082097"
"26398","RAD490","CKI.CODEVALUE!4200082098"
"26398","RAD491","CKI.CODEVALUE!4200082099"
"26398","RAD492","CKI.CODEVALUE!4200082100"
"26398","RAD493","CKI.CODEVALUE!4200082102"
"26398","RAD494","CKI.CODEVALUE!4200082103"
"26398","RAD495","CKI.CODEVALUE!4200082104"
"26398","RAD496","CKI.CODEVALUE!4200082106"
"26398","RAD497","CKI.CODEVALUE!4200082107"
"26398","RAD498","CKI.CODEVALUE!4200082108"
"26398","RAD499","CKI.CODEVALUE!4200082109"
"26398","RAD500","CKI.CODEVALUE!4200081827"
"26398","RAD501","CKI.CODEVALUE!4200081828"
"26398","RAD502","CKI.CODEVALUE!4200081829"
"26398","RAD503","CKI.CODEVALUE!4200081830"
"26398","RAD504","CKI.CODEVALUE!4200081831"
"26398","RAD505","CKI.CODEVALUE!4200081832"
"26398","RAD506","CKI.CODEVALUE!4200081833"
"26398","RAD507","CKI.CODEVALUE!4200081834"
"26398","RAD508","CKI.CODEVALUE!4200081835"
"26398","RAD509","CKI.CODEVALUE!4200081836"
"26398","RAD510","CKI.CODEVALUE!4200081837"
"26398","RAD511","CKI.CODEVALUE!4200081838"
"26398","RAD512","CKI.CODEVALUE!4200081839"
"26398","RAD513","CKI.CODEVALUE!4200081840"
"26398","RAD514","CKI.CODEVALUE!4200081841"
"26398","RAD515","CKI.CODEVALUE!4200081842"
"26398","RAD516","CKI.CODEVALUE!4200081843"
"26398","RAD517","CKI.CODEVALUE!4200081844"
"26398","RAD518","CKI.CODEVALUE!4200081845"
"26398","RAD519","CKI.CODEVALUE!4200081846"
"26398","RAD520","CKI.CODEVALUE!4200081847"
"26398","RAD521","CKI.CODEVALUE!4200081848"
"26398","RAD522","CKI.CODEVALUE!4200081849"
"26398","RAD523","CKI.CODEVALUE!4200081850"
"26398","RAD524","CKI.CODEVALUE!4200081851"
"26398","RAD526","CKI.CODEVALUE!4200081852"
"26398","RAD528","CKI.CODEVALUE!4200081853"
"26398","RAD530","CKI.CODEVALUE!4200081854"
"26398","RAD531","CKI.CODEVALUE!4200081857"
"26398","RAD532","CKI.CODEVALUE!4200081859"
"26398","RAD533","CKI.CODEVALUE!4200081877"
"26398","RAD534","CKI.CODEVALUE!4200081878"
"26398","RAD535","CKI.CODEVALUE!4200081879"
"26398","RAD536","CKI.CODEVALUE!4200081881"
"26398","RAD537","CKI.CODEVALUE!4200081882"
"26398","RAD538","CKI.CODEVALUE!4200081883"
"26398","RAD539","CKI.CODEVALUE!4200081884"
"26398","RAD540","CKI.CODEVALUE!4200081885"
"26398","RAD541","CKI.CODEVALUE!4200081886"
"26398","RAD542","CKI.CODEVALUE!4200081887"
"26398","RAD543","CKI.CODEVALUE!4200081888"
"26398","RAD544","CKI.CODEVALUE!4200081890"
"26398","RAD545","CKI.CODEVALUE!4200081891"
"26398","RAD546","CKI.CODEVALUE!4200081892"
"26398","RAD547","CKI.CODEVALUE!4200081895"
"26398","RAD548","CKI.CODEVALUE!4200081898"
"26398","RAD549","CKI.CODEVALUE!4200081900"
"26398","RAD550","CKI.CODEVALUE!4200081903"
"26398","RAD551","CKI.CODEVALUE!4200081929"
"26398","RAD552","CKI.CODEVALUE!4200081931"
"26398","RAD553","CKI.CODEVALUE!4200081933"
"26398","RAD554","CKI.CODEVALUE!4200081934"
"26398","RAD555","CKI.CODEVALUE!4200081936"
"26398","RAD556","CKI.CODEVALUE!4200081937"
"26398","RAD557","CKI.CODEVALUE!4200081939"
"26398","RAD560","CKI.CODEVALUE!4200081941"
"26398","RAD561","CKI.CODEVALUE!4200081943"
"26398","RAD562","CKI.CODEVALUE!4200081944"
"26398","RAD563","CKI.CODEVALUE!4200081945"
"26398","RAD564","CKI.CODEVALUE!4200081946"
"26398","RAD565","CKI.CODEVALUE!4200081948"
"26398","RAD567","CKI.CODEVALUE!4200081949"
"26398","RAD570","CKI.CODEVALUE!4200081951"
"26398","RAD571","CKI.CODEVALUE!4200081954"
"26398","RAD572","CKI.CODEVALUE!4200081956"
"26398","RAD573","CKI.CODEVALUE!4200081958"
"26398","RAD574","CKI.CODEVALUE!4200081959"
"26398","RAD575","CKI.CODEVALUE!4200081962"
"26398","RAD577","CKI.CODEVALUE!4200081964"
"26398","RAD578","CKI.CODEVALUE!4200081965"
"26398","RAD579","CKI.CODEVALUE!4200081966"
"26398","RAD580","CKI.CODEVALUE!4200081970"
"26398","RAD581","CKI.CODEVALUE!4200081973"
"26398","RAD582","CKI.CODEVALUE!4200081976"
"26398","RAD583","CKI.CODEVALUE!4200081980"
"26398","RAD584","CKI.CODEVALUE!4200081982"
"26398","RAD585","CKI.CODEVALUE!4200081986"
"26398","RAD586","CKI.CODEVALUE!4200081989"
"26398","RAD587","CKI.CODEVALUE!4200081991"
"26398","RAD588","CKI.CODEVALUE!4200081994"
"26398","RAD589","CKI.CODEVALUE!4200081996"
"26398","RAD590","CKI.CODEVALUE!4200082000"
"26398","RAD591","CKI.CODEVALUE!4200082003"
"26398","RAD592","CKI.CODEVALUE!4200082005"
"26398","RAD593","CKI.CODEVALUE!4200082006"
"26398","RAD594","CKI.CODEVALUE!4200082008"
"26398","RAD595","CKI.CODEVALUE!4200082010"
"26398","RAD596","CKI.CODEVALUE!4200082011"
"26398","RAD597","CKI.CODEVALUE!4200082014"
"26398","RAD598","CKI.CODEVALUE!4200082016"
"26398","RAD599","CKI.CODEVALUE!4200082018"
"26398","RAD608","CKI.CODEVALUE!4200082012"
"26398","RAD609","CKI.CODEVALUE!4200082015"
"26398","RAD610","CKI.CODEVALUE!4200082020"
"26398","RAD611","CKI.CODEVALUE!4200082023"
"26398","RAD612","CKI.CODEVALUE!4200082031"
"26398","RAD619","CKI.CODEVALUE!4200082034"
"26398","RAD620","CKI.CODEVALUE!4200082037"
"26398","RAD621","CKI.CODEVALUE!4200082039"
"26398","RAD622","CKI.CODEVALUE!4200082042"
"26398","RAD623","CKI.CODEVALUE!4200082101"
"26398","RAD624","CKI.CODEVALUE!4200082105"
"26398","RAD625","CKI.CODEVALUE!4200082110"
"26398","RAD626","CKI.CODEVALUE!4200082118"
"26398","RAD627","CKI.CODEVALUE!4200082127"
"26398","RAD628","CKI.CODEVALUE!4200082130"
"26398","RAD629","CKI.CODEVALUE!4200082136"
"26398","RAD630","CKI.CODEVALUE!4200082140"
"26398","RAD631","CKI.CODEVALUE!4200082143"
"26398","RAD632","CKI.CODEVALUE!4200082147"
"26398","RAD633","CKI.CODEVALUE!4200082150"
"26398","RAD634","CKI.CODEVALUE!4200082154"
"26398","RAD635","CKI.CODEVALUE!4200082156"
"26398","RAD636","CKI.CODEVALUE!4200082157"
"26398","RAD637","CKI.CODEVALUE!4200082158"
"26398","RAD638","CKI.CODEVALUE!4200082159"
"26398","RAD639","CKI.CODEVALUE!4200082161"
"26398","RAD640","CKI.CODEVALUE!4200082164"
"26398","RAD641","CKI.CODEVALUE!4200082172"
"26398","RAD642","CKI.CODEVALUE!4200082176"
"26398","RAD643","CKI.CODEVALUE!4200082178"
"26398","RAD644","CKI.CODEVALUE!4200082180"
"26398","RAD645","CKI.CODEVALUE!4200082182"
"26398","RAD646","CKI.CODEVALUE!4200082183"
"26398","RAD647","CKI.CODEVALUE!4200082196"
"26398","RAD648","CKI.CODEVALUE!4200082199"
"26398","RAD649","CKI.CODEVALUE!4200082201"
"26398","RAD650","CKI.CODEVALUE!4200082202"
"26398","RAD651","CKI.CODEVALUE!4200082203"
"26398","RAD652","CKI.CODEVALUE!4200082204"
"26398","RAD653","CKI.CODEVALUE!4200082205"
"26398","RAD654","CKI.CODEVALUE!4200082206"
"26398","RAD655","CKI.CODEVALUE!4200082207"
"26398","RAD656","CKI.CODEVALUE!4200082208"
"26398","RAD657","CKI.CODEVALUE!4200082209"
"26398","RAD658","CKI.CODEVALUE!4200082210"
"26398","RAD663","CKI.CODEVALUE!4200082216"
"26398","RAD665","CKI.CODEVALUE!4200082217"
"26398","RAD666","CKI.CODEVALUE!4200082219"
"26398","RAD667","CKI.CODEVALUE!4200082226"
"26398","RAD668","CKI.CODEVALUE!4200082237"
"26398","RAD669","CKI.CODEVALUE!4200082240"
"26398","RAD670","CKI.CODEVALUE!4200082242"
"26398","RAD671","CKI.CODEVALUE!4200082244"
"26398","RAD672","CKI.CODEVALUE!4200082247"
"26398","RAD673","CKI.CODEVALUE!4200082249"
"26398","RAD674","CKI.CODEVALUE!4200082251"
"26398","RAD675","CKI.CODEVALUE!4200082252"
"26398","RAD676","CKI.CODEVALUE!4200082255"
"26398","RAD677","CKI.CODEVALUE!4200082277"
"26398","RAD678","CKI.CODEVALUE!4200082279"
"26398","RAD680","CKI.CODEVALUE!4200082281"
"26398","RAD681","CKI.CODEVALUE!4200082284"
"26398","RAD682","CKI.CODEVALUE!4200082297"
"26398","RAD684","CKI.CODEVALUE!4200082301"
"26398","RAD685","CKI.CODEVALUE!4200082303"
"26398","RAD686","CKI.CODEVALUE!4200082424"
"26398","RAD687","CKI.CODEVALUE!4200082425"
"26398","RAD688","CKI.CODEVALUE!4200082428"
"26398","RAD689","CKI.CODEVALUE!4200082434"
"26398","RAD690","CKI.CODEVALUE!4200082438"
"26398","RAD691","CKI.CODEVALUE!4200082443"
"26398","RAD692","CKI.CODEVALUE!4200082447"
"26398","RAD693","CKI.CODEVALUE!4200082448"
"26398","RAD694","CKI.CODEVALUE!4200082452"
"26398","RAD696","CKI.CODEVALUE!4200082455"
"26398","RAD697","CKI.CODEVALUE!4200082460"
"26398","RAD698","CKI.CODEVALUE!4200082466"
"26398","RAD699","CKI.CODEVALUE!4200082471"
"26398","RAD701","CKI.CODEVALUE!4200082160"
"26398","RAD702","CKI.CODEVALUE!4200082162"
"26398","RAD703","CKI.CODEVALUE!4200082163"
"26398","RAD704","CKI.CODEVALUE!4200082165"
"26398","RAD705","CKI.CODEVALUE!4200082166"
"26398","RAD706","CKI.CODEVALUE!4200082167"
"26398","RAD707","CKI.CODEVALUE!4200082168"
"26398","RAD708","CKI.CODEVALUE!4200082169"
"26398","RAD709","CKI.CODEVALUE!4200082170"
"26398","RAD710","CKI.CODEVALUE!4200082171"
"26398","RAD711","CKI.CODEVALUE!4200082173"
"26398","RAD712","CKI.CODEVALUE!4200082175"
"26398","RAD713","CKI.CODEVALUE!4200082177"
"26398","RAD714","CKI.CODEVALUE!4200082179"
"26398","RAD715","CKI.CODEVALUE!4200082181"
"26398","RAD716","CKI.CODEVALUE!4200082184"
"26398","RAD717","CKI.CODEVALUE!4200082197"
"26398","RAD718","CKI.CODEVALUE!4200082198"
"26398","RAD719","CKI.CODEVALUE!4200082200"
"26398","RAD720","CKI.CODEVALUE!4200082412"
